Interest Rates,Employment,S&P 500 Price
2.289095401969956,50.76519325840836,2007.620673757257
2.275147855103763,50.04303825271846,2142.0031463455975
2.3039344628490928,44.23304943198143,2205.2178357850667
1.995992583526453,51.80519126155249,2238.793586531678
2.269676109148301,48.384551032962506,2150.309694858873
2.2879217419896047,63.21007580068185,2294.996778197938
1.9856945745920898,60.04908544671317,2341.491381941502
2.759732353343427,51.55924827411138,2079.70547444832
2.3421498762735364,66.26217902672154,2442.149589417777
1.8426089508392056,59.90882743495797,2549.9495855736554
2.396966082590149,53.37584308245689,2263.741055333128
1.9075954989318038,42.50297142563213,1952.7743079791687
2.4361253811227357,66.45471286295371,2488.3259279338645
2.5475786737022212,48.05213766618202,2128.728127117986
1.9537953044944871,46.77300626521554,2256.4057334822646
2.489012838773297,60.1128521600482,2486.9591860418072
2.3238342780809496,67.19876203169636,2393.8906797389977
2.446618047998347,61.921364092552594,2290.3488235302657
2.7690378947961842,57.8195456002618,2115.277441894347
2.126383565199139,57.97377170832643,2317.1159134759596
1.9738791506927533,59.267077793901535,2435.8955207187514
1.9331456711123431,58.79464294893383,2484.6544599707354
1.9552569145103686,56.40595711984688,2327.23550285613
2.176869487175769,55.52100551975938,2251.9049349933375
2.3023455924449934,54.68703436050239,2263.564647568173
2.283007239799006,51.230177055666616,2098.6381649804794
2.4481549747108073,53.59662461566613,2413.6631182761785
2.2039005675633723,46.535215929023074,1939.3531307341498
2.6360602231471955,54.50830186602625,2213.231061738018
2.1206029500286134,50.057044464245415,2385.411068703581
3.016050749976886,49.48205341392114,2037.9134402378895
2.387700204329502,55.89947075576739,2240.8304809657725
1.9428527330751155,61.960011431723,2412.02777639215
1.8787322505816664,59.59158303001156,2391.9826548367405
2.344741724572956,47.14749698188412,2228.523528419392
2.132961164402245,50.05185931714831,1959.9068205496792
2.4142001482276276,59.70385593994108,2485.29046669431
2.3419712873720635,50.08756303230845,2008.0598522953453
2.178151326202938,53.87683425001488,2224.148753146415
1.9459618845794786,57.75026049512276,2320.1864851856676
1.7455458325942408,50.15827772568183,2300.189006601572
2.0660455143798937,55.5268775307298,2140.818288269237
2.456919638297042,48.32987252540898,2144.2767713718176
2.2642281232390613,51.99316178024393,2402.6599794477047
1.8262783663864037,56.598909670712686,2221.719037997012
2.2519542777553547,47.03503133234165,2121.8781017445694
2.3155952139186513,57.202373689801995,2230.5099739285815
1.9348427691396604,54.901811005366596,2350.398525355687
2.2461175317836584,57.76244977208574,2320.246143415741
2.2174626155338,56.119570670323306,2225.6233301719653
1.8571089106508132,61.82070214986922,2506.63493488687
2.307336208104485,55.62612251323954,2446.856830027792
2.3682353579104705,52.852972294373735,2182.733763028174
2.5249153729525835,55.61148751516142,2305.4682385751594
2.516140615610471,57.716490145181936,2147.5814147749516
1.786699189612873,55.244300351628524,2241.2374909088385
1.9186524880254634,55.20295845601941,2363.5019237046063
2.3545105801625983,51.490041560966226,2325.0358470485307
2.354135785273663,51.68549541224526,2216.1508753324215
2.3545143058918145,47.98697364100153,2075.2565238839434
3.3558194471964162,63.7478837159347,2271.5138977815673
2.3712671532079503,48.780683823043574,1994.882830082707
2.54066969205418,51.53547401102046,2210.060559047819
2.4862005290479607,51.40796367215401,2243.462500318227
2.3954173753917396,59.474621884722204,2284.970798102375
2.1054192266078964,53.52525160853986,2207.6879334036626
2.4276907661479803,61.23871036336867,2387.2084153103815
1.9681524356387285,51.63254687878066,2193.7560986257445
2.1289544179779973,56.39497081111901,2301.9429920630987
2.054390935651269,50.823264733701215,2418.2788332429855
2.224562241815897,65.72574563886694,2456.1280064303546
2.8943975700020528,49.062007904852436,2011.2465073946184
1.6398204422224758,56.54910355113514,2320.2548241258155
2.4058780571123544,58.168884404660496,2376.9151766763503
1.7161852386431047,57.06899548725749,2365.8297066268738
2.0584204402631703,54.07356170561146,2207.770864240611
2.52668517909021,54.35089650133287,2340.145556390427
2.219284005728639,55.21905735989555,2413.448846789979
1.8766765666212084,54.264989991857554,2243.755958270099
1.9854088872220097,59.81939558397455,2211.922583460128
2.403879324680403,66.05261500795676,2561.2217704407676
1.9808900104848592,52.21254107496083,2178.6543373504874
2.2649375768745927,48.15098510210461,2202.34162542718
2.2136715519711445,54.55858975824373,2062.1106805980194
2.0045198957182553,67.8985466882716,2646.552683237625
2.843183226797598,50.98162716015135,1972.0378662553094
2.3901757066954037,63.195584027220335,2478.4617364467485
1.5924572240027182,63.388504070382204,2530.32880459088
2.2559362944308283,52.23205879146003,2110.8567897249122
2.001464060569484,57.84491539592638,2315.9750675404266
2.4557300004388676,63.14198311564269,2463.1120079426937
1.96224377847019,53.10436129506257,2278.3401044422462
2.1655790675599307,53.98209819948819,2313.2464019030226
2.3514961836941373,52.09159543025678,2386.7515395025634
2.4597265582510364,49.92621634653567,1973.1411820219525
1.8399110778832672,51.75361227466996,2420.8068413077717
2.0996496292477156,48.880298666188715,2173.0941226889386
2.0575164066517133,55.17041734129613,2204.9024809958523
2.0040012302278867,51.150133844706794,2089.371129786054
2.7296362720843295,56.168929558953735,2195.021111288722
2.321494513288287,47.22052176898186,2188.3512695788404
1.8217348136994866,56.654401161072286,2347.0728891287695
2.475358584116433,59.16764480804462,2463.1646015681627
2.83664685910379,45.03132178714272,1830.01183787213
2.509739578165344,56.87028284923786,2259.73582547535
1.7441890102137962,61.13834496236646,2335.899203273948
2.054729778140125,48.951794906543974,2207.189619672358
2.580073344755987,63.362861934188516,2468.934975980102
1.9876991603143659,57.095095046830224,2301.6708475213445
2.3331458284438686,51.47494072120796,1919.1055544948654
2.4323902160288013,54.72115461171147,2249.4593745095585
1.9219208585265752,57.791634562608614,2411.218417646537
2.18214239318146,55.38002695706206,2320.7086556601917
1.2276197979792784,57.693779962231844,2593.3108487299605
1.8926837075997132,50.39663203460317,2116.9247165872016
2.124229554582052,55.84680412018039,2366.3232597613446
1.8256650454105454,47.9314275154751,2304.0295447457174
2.689723391179491,54.443869693256495,2007.5601267875547
1.7709575866118104,50.48046179267605,2275.9307804536475
2.067986653990905,51.322350287051165,2165.8310245416205
2.2392221731858277,61.18046587605219,2379.573724233005
2.632381986719835,60.45655060297135,2349.0413624052853
1.7692413546461685,58.045690604535885,2346.8047524824374
2.5489491256464882,49.538436176637106,2040.8555467696076
2.2030699183058764,53.41795775152599,2241.313909033441
1.905547404685615,61.06548849989592,2326.753065408796
2.3386310422789816,55.70858456819953,2154.7945221336245
2.2597179086720414,66.59664769990847,2560.912595993014
2.0199349368523616,56.96658919697186,2221.4621398957174
2.220940625497006,55.960245582450156,2352.695067915374
2.0844059209414723,53.4544176789875,2302.6865947239244
2.2340552035753745,55.66770452391141,2105.6651370628624
2.398639202356314,54.23765081809728,2157.2006707749333
2.6758050448436057,58.54054338344295,2388.8510512470552
1.8286553503519456,59.783511583972924,2323.2553760126984
2.83991001239688,51.070052697460255,2048.9741258587346
1.6143736601432497,48.343835232211106,2270.9267449479244
2.1544644714893253,45.818973134483514,2171.548842894531
2.376495161945373,57.53995663456272,2269.1709697949987
2.28429756032051,49.483166969130636,2087.267685865372
2.013190144053822,44.23554703523759,2224.9694052665295
2.1375633248928176,56.94289302265482,2492.113328098932
2.0520997196023503,67.46499758716395,2639.370798881106
2.0231905729167368,54.96964544230053,2304.4461371650027
2.4548806291063077,59.19245387225821,2234.7904109151254
2.3071046457895146,55.40914679273782,2179.072798330673
1.992127121421804,54.50555173404429,2343.5433769941906
2.4698799626299754,59.59538241493884,2363.265475993149
2.2921898562629828,53.548627279056745,2367.3039264363306
2.4438586356516883,56.33696157035951,2325.205445313051
2.388888652577084,56.60848903098007,2123.528452557057
1.9513014967233784,51.659547731784755,2345.69049189948
2.0319456879409095,59.960211747682614,2294.6063190310747
2.4241880815369785,54.12520121652296,2180.4786849046777
2.3831110796300394,51.221274202535774,2191.978842731379
2.1937295218107558,57.68254921785202,2524.1583050638233
2.235198214992635,50.50766009104481,2485.8653251725373
2.5832994687365276,55.14090578684564,2275.9955013400518
2.022528583349251,54.954405016778985,2277.389150961153
2.3641292143510118,60.42947782915789,2407.420739278561
2.139342204269832,57.373491164399766,2415.334035234904
2.134695639031834,54.87486520627428,2245.2261957149913
2.529633055596157,59.08883149600143,2481.8528071718374
2.447624904696409,61.951037745086566,2394.88409511641
2.444052890800192,57.78905153175931,2338.947405924297
2.5916436421462987,55.051763099216906,2278.881140867839
2.2063011524898277,48.4408188382492,2180.029864952955
2.404585891388489,49.67443168462314,2216.694800031151
2.1069199730219634,53.473876478226664,2191.714214956546
2.2972499057465328,51.952438989203586,2138.6311185274885
2.160957083689695,54.06514348507277,2147.1438838508316
2.2290987894978156,55.283249624485535,2315.250297127061
2.3785471076310745,57.64846377178365,2374.080859642223
1.9545337950299584,54.647506109704544,2345.5473395547856
2.8277161827056383,57.43250821913101,2391.9419803115284
1.8981947855500896,55.3223720740506,2321.158621765594
1.8357434161636805,45.12266716823064,2193.965996499312
2.5474332620500206,50.30332303090623,2014.78138369669
2.437498808188881,54.27956222139192,2181.256452952066
2.3872359451156466,48.951526285794465,2190.49890970512
2.388503652779284,57.999643649981024,2386.627536157042
2.196325968145926,62.65375416171849,2394.2294932460627
1.9308236885542507,61.09380925848659,2425.092706700788
2.2227413674581182,53.93278564534896,2093.4571331201805
1.9968514865463667,62.45363068424976,2413.8419706223794
2.4925359200253254,55.74333728601056,2330.0246740683906
2.1558827855493585,53.31457014440981,2300.4294866664486
1.9523508409622468,51.9329866822953,2295.87367963969
2.1035842475041022,53.48765156755936,2259.1927629436677
2.3238794362826876,53.05911590729386,2213.3067185662917
2.0308826341588078,55.85208111187744,2246.377113166383
1.9533338813300707,55.802869905249324,2392.9401579257296
2.273106163447574,55.01523010076707,2301.4359719371446
2.273489971332617,57.18469084873175,2351.8722060740224
2.0479170473886614,60.95323137393171,2359.2735861035767
2.0586885083145035,59.74777067720662,2170.817845309832
2.269614981207291,47.575510157750486,2220.7832271492857
1.7655746975508029,42.230394325490224,2031.8879362763432
1.7777608676870336,59.67159955619637,2340.49028456656
1.9844667336242694,48.165606507922895,2234.9900113062167
2.135965854486446,53.87617299053658,2217.927317645852
2.2932722696794015,49.1494348697032,2244.991495346816
2.6426068650848658,45.990097812099904,2085.111521436938
2.457297886960606,57.70731364102394,2353.9085220964357
2.152018441010972,58.79577580151324,2216.5171787585655
2.1942951376291937,52.1174479963664,2334.399087821589
1.8992411906086575,42.04478853927545,2082.1346453175956
2.194446059202283,52.268777758737585,2179.2809323697893
2.113402408323959,56.959020027012734,2336.508886025886
2.296815568101427,47.60544215612936,1929.9629846175412
1.9518307169343032,55.91679959889578,2366.426665585837
2.3558039542723517,54.923450754135025,2142.1612711236407
2.6598216739007734,57.89645749800544,2123.6888702906394
2.1673719554629427,55.59790184207077,2134.6163249001847
2.3205135166296826,50.134655295592225,2265.884915916384
2.407043197513334,60.982857508322454,2295.6743311701703
2.0796338584342493,54.20735213486515,2425.574734923815
2.267227744543125,54.86347730245034,2203.605238062308
2.2037777202345388,50.33366020463402,2005.370750298205
2.2293028295646495,52.78358874404245,2109.6239064512856
1.9680970648433602,50.575986429865495,2339.8863308715
2.207353052277683,54.135269700382885,2236.0126183723382
2.3493994873736352,63.558542400711715,2363.9321952591285
2.6353430823385127,48.140494285343216,2083.510245941366
2.4877812478255623,46.932193010616295,2115.654946655246
2.845954737253467,62.35585163746804,2431.963703751587
1.9697957311335854,53.95338161424067,2428.4481956040686
2.4616961910162036,51.65463630670042,2127.861432902669
2.2550026017215057,60.199523436980385,2233.135309873178
2.8569408799653018,51.97192230131568,2069.5507979191907
1.9575105143934548,64.13004856773468,2515.002444853964
1.9480834473457673,58.38962935669635,2279.2041774110003
2.0201822063667936,52.560442959271484,2152.466436740907
1.5628312827070583,65.78654106632752,2615.68491707548
2.042273493495772,51.971425384983306,2228.2222485182556
1.9722602015338908,58.71047686004653,2381.6502065120058
2.2451181359428625,56.49646290203246,2217.3120041792126
2.302526792733148,61.50870644699399,2361.7550386093308
2.762851251764766,62.807555983634266,2249.3001174811398
2.4851271514558153,55.160020745328836,2319.4511833006836
2.0269289033012794,51.23291064826908,2324.143810942565
1.9304755985954927,57.29986071469558,2171.807088280778
2.3475757514519517,51.61142315123947,2087.141014287756
1.8039300378938075,65.06693623763312,2381.0962935595835
2.749437629756306,55.68267665541369,2136.235495204138
2.553832036216386,53.17339224343946,2172.049242457295
2.0592473043685886,55.92340152932454,2164.6164129613494
1.6860596412727369,48.26436855235152,2120.1924435435885
2.606161712249624,50.14192980744674,2011.5186021033414
2.1656380464242146,61.00206953972213,2415.922416770705
2.571344893592039,51.71552860514302,2155.54327176768
1.72167170236169,49.765445086590304,2164.8843910438272
2.0201874931138684,57.68326376263643,2368.319238499588
2.201573109915455,60.928520773314986,2333.666440520255
2.214094178129423,58.594766553325336,2312.6156933144875
2.064980358556227,59.98023842902908,2557.202923827001
2.3868549797042498,51.21602455715269,2300.3383493664514
1.879713871185222,47.89094666629078,2045.9037289552725
2.157286154493612,62.506668259777435,2509.513683809424
2.23608868951357,53.38660080578932,2313.4583681379104
2.354331650217625,53.745834917724764,2106.94062194659
2.4134844634266672,61.64097070924529,2452.674509046392
1.8626073724486394,57.7811500470033,2530.0250869140255
1.7397657487793134,57.279438860408035,2272.3694342668223
2.583303046569553,65.82501172450542,2337.254495403249
2.299694203593878,51.78240884809929,2292.4601931072543
1.9754540390330342,59.63920064040619,2423.6154380357334
2.665345592656757,55.28506562448542,2261.047101115147
2.2347023902878576,56.34296139431628,2325.712790983197
2.5537891552191483,62.64234213206266,2408.848061451195
2.2202555444230327,57.53917878144812,2185.098031134399
2.8182243774645963,57.69148039524816,2335.8277219474185
2.7266022527329614,60.362536686549014,2415.2193950638134
2.1253107554562782,53.17523635228557,2221.769039320467
2.491471285286307,50.80395166330497,2138.0106454917673
2.3936127848755446,49.775954029894834,1983.3664126109927
2.6105894672597048,45.16821705311999,2063.2013965752276
1.910522961825969,65.28103564970161,2576.2480128915513
2.405815437999532,49.483958171391585,2122.5877460279708
2.5175273460548766,53.89373188207114,2312.6808717202416
1.672378154073066,53.6159335005554,2288.054223802154
1.8450224462002676,56.537033489045506,2410.4478954402302
1.58823034667197,59.078686062696484,2341.3727353839226
2.119177949666633,59.30236744179873,2365.815441298556
2.415262676738789,52.08461280715531,2161.967428842004
2.6507071156288085,54.16439143106794,2208.212553481132
2.222228434125933,56.4128997524415,2257.971037046604
2.6885846636713877,53.75654436908226,2158.6959282637704
1.7859695625355327,63.03672788009996,2575.44384036582
1.6889852681934538,57.45487475819126,2352.073281210986
2.1833356903310146,58.67438893024909,2185.329714981462
2.3152196346817924,58.31440634333706,2493.9635720850147
2.1901915755717725,60.86736928742663,2526.9640572818153
1.5797673699880372,55.90510779351853,2251.910780861603
2.1732639881461635,48.51584026022077,2213.2979875070105
1.8086591498485443,56.99843975876321,2318.372445642848
2.400901764649012,51.74321553104085,2201.0777674565716
2.3099794738290544,52.35691659125121,2230.0638236520153
1.9180360641017935,57.931820093775464,2347.490212228608
2.045839924798992,61.19141535716818,2338.5757518648747
1.8822359434333147,55.10635788368031,2250.737660926983
2.181196270818049,56.54416506299482,2212.084669089065
2.4865426961503716,63.51107472317619,2314.0578692179233
1.904282186099337,56.20376589744284,2331.7151610290207
2.3512139546553534,68.00841557090197,2435.9102193086615
2.040922714488268,57.827548228157724,2418.6177639611765
1.962138150321297,46.19618620422091,2278.3276170698164
2.1678908920136326,58.76670810552266,2292.145204171404
1.889427303274188,56.90579192441389,2378.6421930506876
2.0339052083958458,61.44876377041373,2473.8580051791914
1.8406366322233456,58.365906756349794,2438.4228673854213
2.789417539874917,54.30772008008113,2175.3372974119934
2.210579065591519,48.87850881855317,2220.251558368308
1.9900823476022245,53.95488371356987,2328.810217399129
2.2641939732202667,50.7473977289535,2051.5526163633003
2.1663015850927514,52.09738275097639,2303.918023694542
2.133709120140033,57.942892022103045,2427.5305561477303
2.384250010013028,63.34952252175703,2333.024338515328
2.4272523130141916,56.9733576491149,2279.1730895749297
2.040849655716842,49.02058468982408,2242.6171447200627
2.0272545278065963,57.2230133411007,2319.4407056930886
2.117484490854507,60.98315743322826,2509.33827981299
1.5094236505793246,51.95108547840309,2548.995411443099
1.7454426813404345,54.32991416663541,2246.1832778681446
2.6100622802333575,55.07344097364599,2071.855017122539
2.6934903140503854,51.0755084345888,2147.8684811447056
2.125289188133087,58.2414021692193,2418.1909156770375
2.37296708891673,54.39525925696109,2208.8734844172354
2.293375046363061,57.09766221953514,2443.273053768347
3.1236642425365715,50.5625391109895,1908.8405658669794
2.535872473430373,52.812708498382946,2245.165161256264
2.16162472255577,58.61190678913886,2287.408345323522
1.9133378678198725,53.13583423954117,2447.653795238572
1.7180661039227285,63.63481925616703,2714.238004851743
2.261039090760167,53.00181907192699,2144.2148590461798
1.973094776414709,56.12342362875943,2271.548542522124
1.773323887120698,59.66295415936545,2513.2192888171844
2.0060281347272424,47.90817133533484,2118.5461415186587
1.8755355989156817,46.19595594009612,2138.047657171346
2.7061424905217697,47.371718427149524,2044.051837018966
2.4644919270848353,61.31292051713591,2164.617305660227
2.197608207605015,52.240709270537764,2213.7891796605795
2.6439832416670077,67.79099642834126,2390.249664910357
2.2232104922942857,52.17876200671306,2160.781384050141
1.941614739601521,55.922756515985185,2471.576119726357
2.6569372231808974,62.71054976283938,2230.0197223517275
2.361673013105398,65.03046444079561,2527.6788555249004
1.8888261537020632,65.30751788318199,2494.9301415751493
2.1428983965749175,61.04183115296571,2371.425846723493
1.937314523984573,60.12031262905731,2490.8462635886312
1.7851600807106993,57.96263474600592,2425.4838122704023
2.4778532642594926,58.89180538083319,2363.219417699693
2.7728249921410395,52.244071418357336,2225.776145599277
1.7804297278542578,50.90900558288846,2217.984814161298
2.3688907710071714,54.98312771294524,2183.1052651570535
2.0048072292634522,54.14907688737536,2173.7454007022093
2.0538623848705915,52.733859753363625,2164.056784338789
2.0222818227283392,58.481937237283574,2661.205913867293
1.9408027690960554,59.77652604285255,2528.878063566321
2.2145564883834483,55.442034431459234,2141.5497787508652
1.9507149650766888,62.38765040527631,2322.8999676696662
2.2811370477339517,49.29155442933248,2191.847137598406
2.184928567165259,54.03170270360141,2307.6212487350363
2.128315585940077,51.41588839698598,2263.9588135804443
1.9277309013875208,45.667316914634696,2098.6911237291956
2.0269686008295005,54.586596570786504,2275.141215291015
2.4266173677477267,54.39126245808358,2256.620596415448
2.3502751562873145,62.567248716210656,2407.3930015104493
1.906733426560435,58.154058422773886,2155.1411171966593
2.229799691628768,49.87906587835398,2140.131400765245
2.425416137011537,64.27046283167094,2336.456192655657
1.6991784156635887,61.10516847762676,2484.747749093848
2.3630080577139805,57.910488517343076,2602.2844619501057
2.001212872316246,53.86757950575084,2313.9178258150105
2.371179600577948,50.2028038163826,2117.0261676237196
1.9710222530372452,53.138966119644735,2359.3061346350332
1.6585353698006444,60.443743098520926,2508.363345221243
1.7117372686350514,64.42293152967305,2573.7074893433874
2.214425483998415,62.71621764136094,2482.8455895490238
2.277916750516445,52.55575289106863,2415.08190172686
1.9287050124686775,49.401912833554945,2085.6436612682055
2.391577737633212,55.70443123455602,2302.715171727284
1.7015439813193123,46.157803172185744,2075.286353247664
2.180176060405805,56.615838570923906,2360.8416269918325
1.8366951400712632,54.261987068506656,2217.866819210834
2.0044491676593523,52.66981749065879,2210.992293303764
2.2142196013949245,47.026484663666025,2078.887761640291
1.9418759904148144,57.568000532848586,2457.6602840292207
2.0846333367310526,52.33649580169045,2325.8803599183925
2.5018878427643325,49.15041582144856,1983.153402369683
2.0269324391430557,40.63868893359175,2014.2273239003616
2.4507076336195426,54.86242547474682,2158.6843789770874
1.8610879436027148,63.86125798334872,2372.2114770590338
2.358941253374585,63.30629607273935,2390.5830284061626
2.6324705861973703,52.71451871706864,2128.5715075661847
1.4585066499618136,51.988939698191096,2563.6744451041022
1.960931423358857,57.34387128037512,2396.033694639743
2.373121638154162,50.00807280405854,2006.431460282623
2.1390863841871024,56.50895949909733,2252.838831936787
2.311343762011393,58.83040139192345,2432.0447930797
2.018804443985254,61.13466611942154,2628.716933077635
2.22597693624187,54.499229617600236,2097.4897206919286
2.153296829382376,53.98163124911517,2068.6456620610425
2.5503346184979425,50.6100870662172,2316.7480660868305
2.2763262529903643,50.865598229800696,2214.8244443845497
2.3012807986225607,53.86760554049236,2145.3307178288264
